date,2008 financial crisis,blizzard,China unemployment rate,climate change,cold wave,cold,cyclone,damp,drought,dry,Ebola outbreak,Ebola virus,Ebola,economic crisis,economic recession,financial crisis,Flood,forest fire,frost,global warming,gust,hail,heat wave,heavy rain,high temperature,terrorist attack,Libyan crisis,Middle East war,mountain fire,natural disasters,oil crisis,oil stocks,pest,pests and diseases,rain,rainfall,snow,storm,strong wind,Syria war,terrorism,terrorist attack,tornado,typhoon,Unemployment benefits,unemployment rate,unemployment
2015/5/14,25,4,0,37,38,41,13,46,71,78,13,17,7,16,17,40,43,26,71,51,53,37,65,39,67,2,0,90,27,53,55,15,86,0,69,31,9,20,21,43,58,2,11,19,63,52,42
2015/5/15,43,5,0,57,40,39,11,38,55,74,18,5,6,33,35,46,50,30,63,57,33,49,16,40,58,4,0,39,45,59,76,8,65,0,80,45,10,23,21,22,45,4,13,29,37,38,39
2015/5/16,0,5,0,18,100,39,12,72,48,88,0,7,4,14,44,21,29,24,59,18,27,59,33,40,40,2,0,20,35,12,48,4,49,51,75,36,10,23,27,38,32,2,15,16,23,27,21
2015/5/17,44,5,0,28,37,37,14,76,63,85,6,14,4,28,22,37,45,39,64,30,55,53,78,36,62,2,0,20,61,26,72,15,39,50,72,45,10,27,81,28,25,2,33,13,30,23,55
2015/5/18,33,4,0,44,19,38,13,74,49,83,7,9,6,48,33,44,45,26,63,46,37,48,30,39,49,4,0,60,50,63,46,5,100,76,60,31,10,21,31,100,33,4,13,8,66,40,67
2015/5/19,25,3,0,54,0,38,12,65,54,79,9,7,7,53,0,32,47,26,66,56,47,47,45,27,61,3,0,68,60,42,36,11,83,38,66,38,9,23,42,43,51,3,13,9,52,38,50
2015/5/20,17,4,0,78,19,37,16,50,44,76,13,8,7,32,49,76,41,18,87,68,42,48,70,35,85,2,0,60,23,63,55,24,67,38,60,27,10,20,41,43,59,2,17,10,44,47,44
2015/5/21,17,4,0,60,20,42,13,41,56,76,16,8,6,28,17,46,50,38,79,65,22,39,42,32,41,3,0,47,31,52,47,20,72,40,63,28,9,20,21,37,48,3,10,8,46,39,40
2015/5/22,27,4,38,62,21,38,14,25,53,81,10,9,6,12,0,44,43,20,82,66,34,46,44,42,76,2,0,33,40,40,30,11,65,0,59,24,9,21,45,70,25,2,9,8,41,35,36
2015/5/23,0,5,0,36,26,36,13,54,42,87,12,2,4,36,0,44,34,20,74,25,22,37,41,53,44,3,0,21,41,12,0,4,58,53,65,36,10,24,57,30,26,3,14,8,20,27,21
2015/5/24,29,54,0,18,0,72,33,79,79,84,18,27,36,18,0,4,44,12,66,23,83,8,8,62,36,0,0,71,20,24,29,9,30,45,80,100,18,26,19,8,5,0,73,20,42,18,57
2015/5/25,53,65,0,21,29,75,40,39,59,81,0,32,37,43,0,18,51,10,76,23,15,9,16,60,37,0,0,21,16,43,0,13,42,41,72,69,20,27,0,0,5,0,86,16,48,30,52
2015/5/26,31,60,0,31,22,71,26,58,100,75,44,25,44,16,13,8,100,11,70,64,23,9,78,33,64,0,0,41,15,81,21,20,90,32,71,85,17,29,27,10,9,0,67,12,80,43,77
2015/5/27,21,59,0,24,23,75,32,81,83,70,51,76,58,21,13,14,72,12,68,55,47,7,86,50,59,0,0,67,16,61,83,20,88,0,65,52,15,23,27,7,10,0,39,10,72,43,62
2015/5/28,31,54,49,44,0,70,37,62,76,76,26,76,54,21,0,11,56,10,57,53,24,8,100,37,62,0,0,85,13,62,31,20,83,32,57,42,15,23,14,6,10,0,26,11,45,40,53
2015/5/29,44,50,0,27,24,70,38,59,84,75,27,73,41,27,28,12,57,10,64,47,12,7,81,39,68,0,0,80,19,68,22,25,77,0,64,60,16,21,14,12,10,0,21,9,50,38,48
2015/5/30,0,62,0,13,30,68,37,100,63,78,33,17,26,11,17,9,49,11,73,20,31,8,76,49,52,0,0,44,21,40,27,18,47,0,71,50,18,23,18,6,5,0,18,12,30,31,25
2015/5/31,55,80,64,15,0,70,45,54,67,79,51,33,25,0,0,11,49,15,67,29,31,7,35,58,59,0,0,33,21,18,27,9,39,42,73,34,19,24,18,6,4,0,20,10,48,22,65
2015/6/1,42,53,48,30,34,66,36,66,70,74,64,25,45,21,27,19,38,12,62,44,35,6,33,57,63,0,0,84,13,45,83,27,92,0,64,38,26,24,0,6,6,0,18,11,77,42,83
2015/6/2,42,53,0,27,23,74,65,84,57,73,38,57,37,13,0,18,27,10,74,44,59,8,18,51,63,0,0,42,16,67,31,0,84,65,60,26,22,27,14,2,9,0,14,10,69,45,62
2015/6/3,43,68,0,30,23,69,52,37,49,71,39,32,39,21,14,16,19,10,60,52,24,10,18,24,63,0,0,60,24,58,21,17,72,0,52,22,19,24,14,10,10,0,13,15,61,47,57
2015/6/4,43,57,50,27,24,72,41,61,63,70,13,59,36,9,41,13,20,7,60,46,61,11,21,42,52,0,0,35,21,58,0,17,79,67,48,24,18,23,14,10,8,0,14,13,58,44,52
2015/6/5,0,58,52,26,37,64,45,44,53,70,35,34,35,13,14,12,22,8,73,36,25,18,22,40,64,0,0,82,15,36,45,22,77,35,52,22,18,24,15,9,6,0,36,11,57,66,48
2015/6/6,28,66,0,13,0,65,36,57,47,77,34,42,23,11,0,9,17,4,63,26,31,15,12,45,64,0,0,22,14,26,0,9,54,43,51,17,19,28,18,5,7,0,17,18,39,24,28
2015/6/7,57,66,0,17,31,78,39,66,44,85,26,35,22,23,18,11,17,9,59,23,95,9,17,27,42,0,0,46,22,31,28,9,36,44,53,18,19,28,0,6,7,0,15,14,58,36,65
2015/6/8,0,55,50,26,23,70,48,55,45,74,26,59,41,34,0,13,19,10,69,33,12,10,27,59,67,0,0,17,16,26,43,14,99,33,50,20,20,25,21,6,7,0,30,14,81,45,85
2015/6/9,32,50,0,26,35,66,44,47,43,69,20,32,37,30,13,16,17,18,76,30,12,10,19,28,77,0,0,52,12,31,21,17,90,0,48,24,17,24,14,6,7,0,21,14,76,34,58
2015/6/10,22,54,0,25,24,62,37,45,50,72,20,53,47,13,55,100,19,13,59,36,0,7,14,25,64,0,0,62,16,32,0,14,89,34,48,27,17,23,28,7,9,0,13,13,57,41,56
2015/6/11,44,52,0,19,24,60,47,62,61,71,13,47,22,9,0,25,19,10,59,29,49,10,23,36,53,0,0,18,15,29,22,21,86,34,50,24,19,23,14,5,6,0,17,12,49,45,50
2015/6/12,23,51,0,19,0,66,37,53,51,68,0,48,29,14,0,17,18,8,64,30,38,8,22,33,49,0,0,0,10,33,0,18,83,70,54,23,17,21,0,3,5,0,18,8,58,36,46
2015/6/13,0,64,0,11,31,64,48,79,54,80,26,17,27,17,0,9,15,13,65,20,16,11,19,37,46,1,0,23,22,27,28,18,50,87,55,18,18,23,18,6,4,1,17,14,22,27,28
2015/6/14,28,60,0,12,0,74,51,52,57,79,17,60,29,17,0,11,26,16,56,29,0,6,19,32,83,0,0,46,19,8,0,14,44,0,62,29,19,30,18,3,4,0,15,17,60,24,71
2015/6/15,22,55,50,22,23,64,45,55,45,75,20,26,21,35,28,16,29,19,61,24,49,7,24,45,92,0,0,17,15,32,32,10,96,0,65,41,100,42,0,4,6,0,27,11,70,24,80
2015/6/16,32,42,0,25,23,63,35,67,54,72,26,19,40,17,13,9,31,14,59,32,48,6,29,58,79,0,0,52,15,37,32,14,82,33,57,41,45,66,0,5,4,0,21,10,76,36,63
2015/6/17,32,54,0,20,23,59,35,73,64,71,26,52,24,8,14,17,25,19,65,26,97,9,21,38,80,0,0,17,17,32,21,14,81,66,55,39,28,38,14,6,5,0,12,12,57,36,52
2015/6/18,0,47,0,43,70,56,34,90,57,72,33,26,26,9,0,6,24,34,58,33,74,7,21,39,83,0,0,52,22,29,0,18,90,0,58,36,22,44,14,2,21,0,13,15,60,45,50
2015/6/19,22,40,0,43,24,58,39,76,55,77,0,27,23,13,0,14,21,37,55,26,51,6,10,47,62,1,0,18,14,18,22,7,84,69,52,29,20,28,0,5,23,1,13,12,49,27,45
2015/6/20,27,42,0,18,0,63,38,77,49,79,0,50,20,22,0,14,18,27,54,25,30,9,10,40,54,0,0,22,22,18,0,17,46,0,60,24,22,28,18,3,17,0,22,13,32,27,27
2015/6/21,28,51,0,21,0,67,36,92,52,83,34,17,37,22,18,11,19,29,50,20,16,10,18,63,85,0,0,23,28,23,0,9,36,65,61,34,21,27,0,3,9,0,28,15,55,26,63
2015/6/22,22,49,0,25,24,57,25,80,50,74,13,40,29,26,28,18,17,19,67,26,37,10,26,42,87,0,0,35,11,18,0,14,92,50,45,20,19,26,14,4,8,0,23,13,69,23,85
2015/6/23,43,61,0,28,0,62,35,63,45,79,39,26,36,13,14,24,15,22,60,23,24,11,56,52,85,0,0,26,21,17,0,17,84,33,45,17,17,31,0,6,8,0,100,12,63,42,64
2015/6/24,32,44,0,19,23,64,34,73,54,77,13,65,32,26,0,16,16,14,60,24,36,10,54,31,78,0,0,17,20,32,21,14,94,33,45,17,18,30,42,2,8,0,60,12,80,52,61
2015/6/25,22,41,0,18,24,63,43,45,57,85,13,13,20,26,14,10,17,26,62,23,37,11,71,60,57,0,0,0,24,27,0,18,88,0,51,30,18,24,0,5,7,0,24,11,47,36,49
2015/6/26,23,47,0,16,25,62,30,50,51,80,0,14,20,27,14,11,19,21,59,19,51,7,46,33,51,3,0,37,20,18,22,18,85,0,56,24,18,21,15,13,9,3,17,12,57,39,49
2015/6/27,27,52,0,13,30,66,28,90,45,81,0,33,29,11,35,20,17,20,66,20,46,6,36,40,66,2,0,22,22,29,27,13,57,84,76,35,18,25,0,3,9,2,26,20,43,18,26
2015/6/28,0,56,0,15,30,74,36,95,41,81,17,25,14,28,0,39,19,33,68,24,0,5,58,27,58,2,0,23,19,15,28,22,41,64,68,33,20,26,0,6,4,2,23,15,95,29,73
2015/6/29,22,48,50,22,23,64,40,71,47,78,13,33,25,60,14,73,17,39,65,23,61,9,29,56,87,1,0,0,23,12,22,7,94,0,50,22,18,20,0,10,8,1,24,9,83,32,93
2015/6/30,65,49,0,23,23,67,36,81,34,76,46,33,28,64,0,77,16,38,67,20,48,11,41,38,99,1,0,35,22,20,21,17,93,33,50,23,16,23,0,5,8,1,24,15,85,51,70
2015/7/1,43,45,0,20,23,63,33,55,47,76,20,39,33,47,0,46,18,28,62,19,49,13,37,56,91,1,0,26,15,17,0,10,89,33,51,31,16,22,28,5,9,1,20,15,44,38,62
2015/7/2,56,49,0,14,0,70,30,41,52,82,21,27,34,40,29,31,15,23,71,20,88,9,31,51,79,2,0,18,25,18,0,11,84,34,51,17,18,21,0,7,8,2,28,17,69,71,60
2015/7/3,53,48,0,9,0,67,36,48,38,83,0,40,27,47,0,26,11,27,70,17,87,7,39,34,56,2,0,0,31,21,26,17,61,40,51,18,16,21,17,4,7,2,14,17,43,56,43
2015/7/4,59,46,0,14,32,71,25,90,38,81,36,36,25,36,0,34,13,34,74,18,100,7,28,33,54,3,0,0,35,16,29,10,28,46,64,16,19,22,19,8,8,3,12,19,7,32,23
2015/7/5,0,60,0,14,0,65,30,48,39,80,19,19,23,43,0,47,11,39,65,24,52,7,15,35,55,2,0,49,29,33,0,0,36,47,51,24,18,21,20,7,5,2,12,21,60,33,78
2015/7/6,22,48,50,19,23,64,32,66,42,75,40,33,32,100,14,55,14,51,73,21,62,7,20,49,57,1,0,18,27,26,33,11,100,100,51,32,17,20,14,4,5,1,20,21,91,61,100
2015/7/7,0,41,0,15,0,60,33,91,41,74,0,26,18,72,14,47,19,35,80,21,48,7,16,27,60,0,100,17,21,26,21,27,93,33,50,27,16,20,0,2,6,0,14,22,82,43,72
2015/7/8,53,41,0,22,23,58,42,75,42,73,13,32,41,63,14,51,16,22,64,35,48,7,17,34,64,0,0,26,14,34,0,20,85,33,55,39,17,19,14,5,4,0,10,28,79,44,61
2015/7/9,44,38,0,17,0,63,31,58,53,74,13,33,35,52,0,45,17,27,62,22,25,9,14,42,60,0,0,17,18,29,0,28,82,34,51,31,16,21,28,2,4,0,16,40,69,49,53
2015/7/10,0,44,0,21,49,64,41,58,52,78,14,27,20,45,0,21,14,29,69,21,63,7,15,25,58,0,0,73,10,18,34,11,73,0,48,24,19,20,29,3,4,0,15,53,55,29,52
2015/7/11,0,59,0,13,0,62,43,77,49,88,17,17,21,33,18,24,12,14,73,16,0,8,9,45,41,0,0,45,18,7,28,18,41,0,48,16,21,20,18,6,4,0,12,80,28,24,28
