cat,date,gprop,2008 financial crisis,natural disasters,China unemployment rate,Middle East war,gust,rain,Syria war,snow,typhoon,oil crisis,oil stocks,unemployment rate,Unemployment benefits,unemployment,mountain fire,forest fire,heat wave,global warming,strong wind,cyclone,climate change,tornado,Libyan crisis,terrorism,terrorist attack,hurricane,economic crisis,economic recession,financial crisis,rainfall,Flood,cold,cold wave,pest,high temperature,dry,drought,frost,heavy rain,damp,pests and diseases,hail,storm,Ebola,blizzard
0,2015/4/14,,47,59,31,46,77,80,5,16,12,59,36,81,70,77,23,9,9,73,48,34,85,17,25,71,4,4,32,52,36,37,19,82,41,76,80,88,77,64,32,78,39,46,31,79,39
0,2015/4/15,,56,51,53,63,91,77,9,16,10,56,35,72,61,70,22,10,10,81,42,38,76,19,0,64,4,4,35,53,37,28,18,84,63,80,73,88,76,61,24,69,17,51,32,80,36
0,2015/4/16,,64,58,32,50,53,76,6,16,8,64,30,82,59,62,21,11,7,73,72,35,75,22,0,63,3,4,29,57,41,32,19,83,70,81,66,94,75,60,26,68,50,49,32,81,37
0,2015/4/17,,71,43,33,45,100,84,5,16,9,40,26,70,44,59,26,8,7,66,55,35,63,18,26,56,2,4,36,69,28,40,18,80,33,70,76,90,73,63,30,63,26,50,34,77,42
0,2015/4/18,,33,28,0,40,59,85,4,16,8,36,18,43,28,30,29,9,6,39,40,32,50,17,0,47,3,3,25,26,22,41,15,79,33,52,60,95,64,63,30,62,20,51,37,56,40
0,2015/4/19,,42,35,0,54,82,94,6,16,8,25,20,59,59,71,34,11,6,61,27,34,56,28,0,51,4,4,27,46,26,51,16,85,41,51,60,94,69,66,37,75,49,71,39,63,42
0,2015/4/20,,71,50,63,92,67,82,7,15,9,55,31,71,82,94,29,11,8,80,51,43,85,41,74,56,5,4,42,61,35,48,22,82,83,93,65,92,78,65,30,72,39,80,35,77,33
0,2015/4/21,,89,50,47,100,82,85,6,15,9,64,27,86,77,74,24,9,8,95,68,60,88,39,0,62,3,4,33,49,36,47,25,85,49,82,68,90,77,67,31,84,39,68,43,83,36
0,2015/4/22,,68,56,63,76,78,78,6,14,8,76,37,82,68,66,23,7,7,100,30,47,98,39,0,61,4,4,53,48,33,35,28,83,90,80,85,89,77,66,31,68,17,63,40,74,33
0,2015/4/23,,73,58,32,34,71,79,6,14,8,69,19,76,60,58,28,8,5,96,35,42,96,24,0,56,4,4,40,67,45,40,22,84,21,76,86,87,69,64,32,77,51,71,35,80,34
0,2015/4/24,,57,44,33,24,67,81,5,15,8,67,34,59,42,53,26,7,6,74,48,39,71,24,27,55,3,4,34,46,24,38,20,82,96,71,71,85,66,68,28,74,41,65,36,70,39
0,2015/4/25,,47,62,50,24,76,97,7,16,8,25,8,39,25,30,30,7,5,49,27,38,49,28,0,34,4,4,30,36,23,51,16,81,100,46,46,91,63,67,35,66,39,100,42,56,39
0,2015/4/26,,42,79,0,31,68,86,8,15,7,45,4,55,51,66,27,7,6,67,40,37,52,22,0,45,2,4,26,31,32,38,18,82,37,48,55,96,60,70,38,70,26,73,39,59,40
0,2015/4/27,,40,100,0,66,63,76,6,15,8,46,20,73,72,88,24,6,8,88,22,42,92,39,100,63,4,4,39,100,28,50,21,83,48,83,100,88,75,62,32,78,25,81,38,75,36
0,2015/4/28,,94,98,62,62,85,70,7,14,8,100,21,99,70,70,20,8,7,83,37,47,81,21,24,66,3,4,56,43,37,43,19,81,61,79,85,90,68,72,28,71,44,64,33,80,38
0,2015/4/29,,72,86,31,36,84,71,6,13,8,51,32,85,65,69,24,12,6,82,23,48,78,16,0,56,3,4,34,53,33,34,19,84,84,78,63,92,73,69,21,76,25,50,31,74,33
0,2015/4/30,,49,88,49,55,97,75,6,13,9,79,17,93,55,66,24,10,8,76,47,48,75,14,26,54,4,4,32,54,26,34,20,84,36,76,69,91,68,65,27,63,29,53,31,68,41
0,2015/5/1,,81,56,47,48,91,77,6,15,9,43,32,75,45,58,23,11,7,64,21,45,71,14,0,50,3,4,31,30,34,44,24,84,24,73,68,95,74,68,28,65,28,59,35,73,39
0,2015/5/2,,29,47,0,30,75,77,7,14,8,38,6,48,17,29,25,6,6,40,32,32,41,13,0,44,2,4,22,32,24,31,18,77,38,53,59,92,49,65,37,59,27,48,34,54,41
0,2015/5/3,,38,52,37,35,74,78,5,14,8,38,10,51,42,62,22,11,5,55,27,38,63,13,0,35,2,4,28,21,27,30,17,78,49,49,69,84,51,63,38,68,26,48,34,56,39
0,2015/5/4,,36,71,32,33,100,69,5,14,8,51,20,78,70,88,20,10,6,76,42,38,80,15,0,60,9,4,34,53,30,40,19,83,49,97,72,91,65,61,31,68,17,59,33,75,37
0,2015/5/5,,79,60,46,62,99,74,4,13,11,34,26,79,58,68,27,18,8,77,63,35,79,21,25,65,8,5,30,48,36,44,22,81,72,87,78,88,69,59,32,73,41,56,33,71,34
0,2015/5/6,,71,64,0,75,78,73,8,14,15,55,38,76,51,63,24,13,6,75,56,41,72,54,25,62,7,5,39,35,35,49,19,81,52,84,71,86,84,57,26,74,27,60,34,71,34
0,2015/5/7,,85,71,32,77,70,73,7,14,16,69,42,75,59,62,18,15,11,79,19,36,79,53,25,53,4,5,41,53,39,49,21,80,49,84,68,90,81,54,27,67,17,59,35,70,32
0,2015/5/8,,80,48,33,60,75,78,8,14,21,63,14,100,41,57,21,18,7,71,24,37,65,34,0,37,3,5,31,51,25,55,21,84,44,78,67,88,68,58,26,66,18,72,39,95,33
0,2015/5/9,,58,30,0,40,77,81,5,15,25,51,6,49,28,33,17,7,5,41,18,35,40,29,0,30,5,6,24,0,20,44,18,83,59,58,55,94,55,61,30,79,50,62,43,100,39
0,2015/5/10,,53,51,38,24,96,80,6,21,30,31,10,49,62,63,26,8,8,53,50,35,48,44,0,40,2,6,21,53,26,52,20,82,76,49,52,87,64,63,27,90,54,57,44,83,43
0,2015/5/11,,51,85,47,43,71,73,5,18,27,34,25,80,63,89,26,11,8,82,34,40,74,49,0,58,4,5,47,44,28,59,23,82,83,100,93,87,83,62,29,77,55,57,37,87,29
0,2015/5/12,,51,95,31,62,84,73,5,15,22,84,20,75,55,70,18,9,9,86,41,39,76,30,0,67,4,5,34,33,25,46,23,82,52,84,65,88,86,60,29,71,38,59,34,90,36
0,2015/5/13,,76,67,31,66,71,74,6,14,17,38,18,80,51,64,25,12,10,72,41,41,78,23,0,64,5,4,42,62,31,55,25,83,52,79,85,91,87,67,32,75,44,55,35,84,42
0,2015/5/14,,61,69,32,91,81,82,7,14,22,52,17,75,58,57,17,12,8,76,42,40,70,29,25,58,6,4,33,36,32,56,23,83,53,84,75,91,96,65,29,70,45,52,36,70,38
0,2015/5/15,,42,63,33,56,74,87,6,15,24,40,12,56,56,54,20,9,8,64,24,41,54,29,0,53,5,4,23,56,27,65,23,84,80,74,65,88,93,63,29,63,17,56,37,68,42
0,2015/5/16,,33,35,0,24,74,87,8,16,14,23,8,38,30,31,22,9,7,38,36,40,35,23,0,30,4,4,20,55,22,49,16,80,37,57,59,92,63,65,32,66,46,49,40,52,43
0,2015/5/17,,47,43,0,39,71,83,7,16,12,30,4,47,36,64,34,9,6,54,35,37,44,35,30,44,4,4,30,46,19,70,21,81,74,55,50,93,71,66,36,68,29,55,41,55,43
0,2015/5/18,,40,65,62,59,60,74,6,15,9,55,17,58,68,89,31,9,7,76,45,38,67,22,0,51,2,4,29,57,30,52,20,83,28,94,60,89,73,64,28,79,41,52,33,68,33
0,2015/5/19,,59,74,31,71,85,76,7,14,10,63,20,70,57,70,18,10,8,83,63,40,70,22,24,64,3,4,27,34,29,52,22,81,41,88,78,88,76,65,29,68,27,56,35,68,33
0,2015/5/20,,77,70,62,92,69,73,8,15,9,71,30,62,52,58,20,8,9,84,19,40,68,24,0,61,3,4,38,35,24,45,21,79,34,79,64,88,73,90,28,74,58,57,35,72,31
0,2015/5/21,,32,60,32,60,68,72,10,14,9,68,37,66,41,56,17,11,9,81,19,33,74,17,0,58,3,4,17,22,20,44,23,78,53,79,58,86,75,86,24,64,25,46,32,67,34
0,2015/5/22,,29,57,33,59,98,74,8,15,11,45,7,52,44,48,20,10,11,67,42,36,58,15,0,47,3,4,27,37,23,44,21,76,44,72,78,86,74,77,26,72,58,49,34,58,35
0,2015/5/23,,58,33,0,24,73,79,7,16,9,15,6,27,37,27,33,12,11,41,34,31,39,18,0,31,3,4,9,16,22,42,18,77,67,51,46,94,65,75,34,67,27,43,39,49,36
0,2015/5/24,,33,45,38,16,71,92,8,17,9,23,12,40,36,55,31,12,14,52,18,33,37,48,0,32,3,4,33,16,24,100,44,78,50,52,61,92,75,63,48,65,30,45,40,50,42
0,2015/5/25,,33,59,33,28,60,80,6,16,8,53,17,44,43,51,22,12,26,57,43,34,52,72,0,42,3,4,24,18,30,65,49,79,94,60,69,89,76,63,29,78,35,44,37,53,34
0,2015/5/26,,78,79,31,26,66,80,8,15,10,62,10,53,53,78,26,14,78,74,29,37,73,76,0,55,3,5,28,34,30,92,100,81,20,96,77,89,100,61,35,65,38,44,41,59,38
0,2015/5/27,,31,73,31,61,98,76,10,14,9,58,11,63,72,68,20,11,100,72,29,33,70,47,0,49,3,5,25,26,22,69,79,82,61,83,79,89,83,60,26,76,32,55,37,67,36
0,2015/5/28,,36,79,93,56,80,70,8,14,9,38,30,70,62,60,19,13,94,69,41,37,83,30,0,50,3,5,17,48,25,53,57,80,62,77,73,89,85,55,27,83,44,51,35,61,34
0,2015/5/29,,42,64,33,52,70,77,8,14,8,44,9,51,47,54,20,8,73,62,29,37,59,25,26,56,3,5,24,55,25,67,57,78,44,78,83,89,85,59,27,67,69,51,36,54,37
0,2015/5/30,,24,49,76,20,75,88,6,16,8,23,12,43,36,31,21,8,54,42,40,38,38,22,0,37,3,5,20,31,18,56,54,77,33,58,58,91,74,65,33,81,50,45,40,47,39
0,2015/5/31,,42,56,37,23,83,91,7,17,8,35,4,43,62,65,30,9,48,48,18,37,40,21,30,43,3,5,22,46,25,52,54,83,74,51,53,93,75,75,37,77,59,48,42,56,46
0,2015/6/1,,51,63,31,39,83,79,7,24,8,33,10,57,75,86,18,9,52,59,37,40,63,19,25,45,3,6,26,20,23,57,40,80,41,96,68,89,74,62,33,80,41,54,44,70,37
0,2015/6/2,,20,51,62,75,68,75,8,21,9,42,13,50,71,69,19,8,30,69,41,43,63,18,0,50,3,7,26,32,27,48,31,84,48,86,66,89,77,64,30,82,44,47,47,67,41
0,2015/6/3,,48,61,31,53,68,70,8,18,9,51,17,52,63,67,16,7,27,69,41,42,70,17,0,52,4,6,35,13,26,44,27,78,31,79,63,86,65,56,27,75,50,61,45,67,38
0,2015/6/4,,42,56,33,45,70,71,7,18,9,31,14,71,61,60,26,7,23,73,51,38,77,15,0,41,3,7,26,27,20,37,29,78,36,82,58,89,68,60,30,64,46,56,44,58,40
0,2015/6/5,,30,54,0,49,74,72,6,16,9,36,21,67,51,58,21,7,18,65,20,45,65,26,0,35,4,7,35,21,21,36,29,75,22,79,50,88,54,56,30,69,29,78,43,48,41
0,2015/6/6,,14,46,0,24,75,73,9,17,8,23,4,35,39,35,37,8,15,43,36,33,37,18,30,30,3,7,13,16,20,30,21,78,25,60,68,96,47,59,24,76,40,71,52,47,48
0,2015/6/7,,24,51,38,16,81,78,8,17,9,41,12,54,57,67,18,12,11,48,41,38,45,19,60,40,3,8,18,32,16,32,22,80,25,53,59,90,54,63,37,77,40,50,51,52,49
0,2015/6/8,,47,61,31,29,85,69,7,17,8,58,13,61,81,83,22,15,15,67,26,73,69,27,24,39,2,6,37,43,25,38,25,76,41,100,79,89,55,63,32,70,60,63,42,51,38
0,2015/6/9,,47,63,31,16,83,71,6,16,9,42,20,64,56,67,22,14,11,60,34,97,65,20,25,43,2,5,33,46,28,38,24,77,31,96,90,88,50,66,53,70,38,51,44,58,40
0,2015/6/10,,32,50,32,33,62,71,9,15,9,38,12,51,50,60,19,12,9,60,38,88,63,29,25,44,4,5,20,48,76,40,25,75,52,88,83,88,57,55,26,72,58,46,42,58,41
0,2015/6/11,,61,48,63,23,66,73,7,16,8,30,15,55,54,56,24,11,13,58,23,75,57,21,26,45,2,5,18,60,32,41,24,74,43,89,74,88,61,57,34,55,34,53,40,56,36
0,2015/6/12,,30,48,0,35,70,80,6,16,8,18,20,51,61,49,24,15,13,50,44,53,50,20,0,34,2,5,22,35,24,47,24,72,59,76,70,89,64,56,34,66,71,54,41,53,39
0,2015/6/13,,29,43,38,42,70,89,6,17,8,23,12,44,27,30,24,7,11,38,54,41,35,16,30,31,3,6,19,16,23,35,20,74,59,59,67,99,59,59,41,68,33,53,44,44,38
0,2015/6/14,,38,51,37,24,74,89,6,17,11,15,8,41,49,63,25,11,10,49,27,48,42,16,30,30,4,10,20,24,25,36,33,78,50,56,72,92,60,57,43,85,86,49,48,47,38
0,2015/6/15,,35,49,31,26,67,77,8,100,9,42,15,53,73,84,24,14,9,52,18,38,55,22,0,45,2,11,33,60,28,53,43,72,51,96,79,89,59,56,37,80,33,48,52,50,39
0,2015/6/16,,47,74,31,33,85,78,8,57,8,38,13,55,62,65,23,14,13,59,30,37,69,18,0,38,2,12,32,30,28,59,36,71,48,86,64,87,65,55,48,78,60,49,72,59,39
0,2015/6/17,,55,60,31,30,68,74,6,32,9,21,10,46,51,59,20,13,11,54,22,34,64,15,0,39,2,8,27,26,33,60,34,73,28,87,82,92,69,53,42,77,33,50,51,51,41
0,2015/6/18,,28,49,32,40,68,77,8,25,9,26,10,53,51,54,27,21,14,62,11,37,92,14,0,79,3,7,28,36,28,60,29,73,42,92,75,88,68,54,37,68,51,48,56,51,36
0,2015/6/19,,29,45,0,17,74,96,6,23,9,20,19,54,42,52,29,17,9,51,20,38,75,15,0,100,4,7,37,42,30,65,31,72,65,75,63,91,60,61,100,69,18,45,47,45,42
0,2015/6/20,,38,46,38,12,80,100,7,23,9,31,6,37,33,30,23,17,10,44,32,35,45,19,0,69,3,7,21,24,21,45,27,76,84,57,69,100,62,60,62,83,54,57,48,44,39
0,2015/6/21,,34,49,38,36,58,92,7,22,10,15,8,46,50,63,25,17,14,45,32,41,49,23,0,50,2,7,32,64,27,54,25,79,50,47,68,92,56,62,47,82,67,48,47,45,39
0,2015/6/22,,32,55,42,44,69,78,5,19,11,21,18,49,68,88,27,13,27,50,34,38,69,20,0,49,3,6,39,57,31,49,25,73,35,95,63,90,52,59,39,86,17,49,41,53,36
0,2015/6/23,,36,51,31,36,64,81,9,18,10,13,5,58,61,68,21,13,42,54,41,40,61,71,0,52,2,5,25,22,29,44,23,73,42,88,71,94,54,59,44,75,39,59,46,51,38
0,2015/6/24,,60,52,0,23,52,77,7,17,11,21,10,52,61,63,26,15,60,53,34,46,60,41,0,46,3,5,36,26,33,44,24,70,62,87,77,95,55,57,44,81,67,51,44,50,36
0,2015/6/25,,42,58,0,47,72,75,8,16,9,52,17,47,50,58,29,14,61,50,23,40,59,22,0,40,2,4,26,22,24,43,26,72,21,84,74,92,61,59,43,67,28,52,38,46,33
0,2015/6/26,,51,44,0,31,71,73,9,17,9,20,14,43,49,52,26,14,41,40,47,35,50,16,0,85,98,4,24,14,23,40,27,70,43,79,69,88,52,59,33,72,35,46,37,40,31
0,2015/6/27,,15,39,57,32,84,93,11,17,9,15,16,34,25,33,29,15,46,40,41,30,35,24,0,74,54,6,40,42,22,43,23,76,77,60,70,96,54,59,40,74,40,44,40,40,36
0,2015/6/28,,39,51,0,20,65,87,8,19,11,57,8,36,68,68,26,20,43,50,36,34,42,21,0,75,45,5,48,96,42,43,23,82,88,54,92,94,54,61,41,87,40,43,42,42,36
0,2015/6/29,,60,45,0,20,62,69,8,16,10,56,15,57,72,91,23,34,36,44,23,33,53,20,0,83,37,4,100,36,95,39,23,74,21,92,77,95,49,58,34,76,25,43,36,45,34
0,2015/6/30,,72,40,31,36,58,68,6,16,9,51,17,62,80,73,33,32,41,47,26,38,57,19,0,69,23,4,86,46,100,38,22,74,21,85,82,92,51,62,38,74,39,58,37,55,34
0,2015/7/1,,44,44,0,30,83,70,7,16,11,52,19,57,57,65,30,27,68,49,23,39,48,20,0,53,17,4,76,46,65,42,25,75,63,80,82,93,48,59,33,73,45,59,41,59,37
0,2015/7/2,,24,36,48,27,61,69,8,16,13,48,9,72,46,62,29,26,52,44,23,37,47,23,0,50,17,4,42,34,52,39,22,73,54,82,72,91,52,62,34,78,45,58,37,57,36
0,2015/7/3,,22,38,34,22,72,70,7,16,15,28,15,57,39,44,25,33,38,38,29,35,40,15,27,56,19,4,56,14,44,32,18,70,23,67,64,92,42,60,30,69,30,46,38,46,34
0,2015/7/4,,39,35,59,49,74,80,7,17,19,40,4,53,26,26,46,44,38,37,47,28,31,15,0,42,21,5,55,16,47,36,16,78,43,45,65,97,43,63,35,72,31,47,41,37,35
0,2015/7/5,,54,34,39,45,79,80,8,18,32,21,10,50,50,68,70,86,30,42,42,33,34,18,0,47,13,5,89,81,69,42,17,76,39,49,69,90,40,64,46,87,21,49,42,44,34
0,2015/7/6,,44,39,31,45,63,73,6,16,27,42,25,75,100,99,89,100,26,41,45,34,47,20,25,39,6,4,100,22,88,50,21,74,73,92,70,89,48,66,34,80,33,46,36,41,34
0,2015/7/7,,39,35,31,16,64,72,5,16,24,34,23,64,81,75,33,49,18,44,48,33,45,17,0,49,8,4,82,17,53,47,23,73,48,90,74,89,59,64,44,76,25,45,35,37,28
0,2015/7/8,,75,35,31,15,67,75,5,16,37,55,23,69,68,68,31,31,17,49,15,35,52,23,0,33,4,4,90,26,65,49,24,75,42,85,57,88,57,63,36,89,55,43,36,44,33
0,2015/7/9,,53,35,48,20,60,75,6,17,67,38,20,67,81,60,23,27,15,45,34,37,56,36,0,38,6,5,53,49,54,44,23,74,42,84,70,89,68,61,39,80,59,47,36,39,34
0,2015/7/10,,29,28,33,26,62,75,4,18,50,40,14,50,56,51,34,26,13,40,55,31,46,26,0,38,6,5,49,28,38,44,19,71,76,73,69,90,55,58,45,72,29,48,35,39,33
0,2015/7/11,,29,20,0,20,42,84,4,22,54,21,12,38,39,33,22,20,10,30,50,42,34,19,0,39,5,5,43,24,34,34,18,76,51,57,51,99,53,62,41,65,54,47,37,38,40
0,2015/7/12,,38,40,0,36,69,83,8,22,36,31,4,33,67,66,27,18,15,39,27,37,40,19,0,43,5,5,46,32,47,49,18,79,67,46,56,98,49,73,35,80,40,47,39,42,40
0,2015/7/13,,32,31,32,23,83,71,6,18,23,30,13,48,76,93,22,16,14,41,34,35,50,23,25,38,6,5,50,26,42,46,22,75,62,95,68,90,55,64,30,73,17,50,39,42,33
0,2015/7/14,,30,43,0,27,75,70,6,17,20,39,24,53,64,71,24,13,14,49,15,38,51,47,0,42,4,5,43,31,33,36,22,76,42,87,79,94,51,68,34,92,25,59,39,40,35
0,2015/7/15,,40,41,32,20,76,67,8,16,21,35,15,56,67,62,26,11,14,44,11,37,48,26,26,45,3,5,31,33,38,35,22,74,74,81,71,87,46,64,28,73,28,52,35,44,37
0,2015/7/16,,49,35,0,20,61,67,5,17,25,26,19,44,57,58,22,11,12,33,12,38,43,16,0,59,9,5,44,41,30,39,20,72,54,78,59,93,51,62,37,71,34,45,34,42,29
0,2015/7/17,,26,36,0,39,80,70,7,20,17,14,16,44,51,55,26,14,13,38,61,36,40,21,0,61,12,5,34,43,26,39,19,73,23,75,58,93,54,62,34,75,18,43,36,41,37
0,2015/7/18,,47,33,41,26,65,91,7,19,12,38,13,35,43,32,20,20,14,34,49,36,34,27,0,54,5,6,33,17,23,46,19,76,45,57,58,100,63,61,42,65,22,52,43,39,39
0,2015/7/19,,31,37,41,38,55,92,5,18,11,41,9,35,60,68,23,12,16,47,39,36,35,21,0,39,5,5,28,17,18,71,24,89,54,53,76,96,69,67,61,90,75,47,41,36,36
0,2015/7/20,,46,48,33,24,82,83,4,16,12,18,23,50,73,88,25,14,18,47,47,34,47,16,26,43,10,5,28,32,27,86,27,78,44,89,65,94,94,68,47,98,35,43,34,37,36
0,2015/7/21,,24,35,0,15,65,76,8,16,11,26,22,62,80,74,25,20,17,42,23,37,57,14,0,42,6,4,26,0,23,46,21,73,21,92,64,91,71,90,51,86,67,45,34,39,33
0,2015/7/22,,24,32,32,27,69,70,7,17,12,30,12,54,70,63,21,20,12,52,53,33,54,30,0,51,4,4,23,44,24,39,21,76,70,81,71,94,62,64,29,83,34,66,35,41,40
0,2015/7/23,,49,33,0,10,75,69,7,16,13,39,19,53,55,59,26,17,14,47,35,31,51,20,0,42,3,4,32,44,26,35,21,74,42,83,57,93,65,60,38,87,25,57,33,37,33
0,2015/7/24,,25,34,33,21,82,76,6,16,14,34,21,45,56,50,24,18,12,39,48,35,42,16,0,52,3,5,24,42,19,40,19,72,44,75,49,95,48,58,30,75,71,54,34,40,33
0,2015/7/25,,36,35,0,24,56,83,4,17,13,20,14,36,26,31,41,17,16,35,27,35,39,16,0,40,3,5,22,40,18,34,17,75,50,56,64,97,47,66,45,74,33,45,45,34,35
0,2015/7/26,,48,37,38,36,78,88,8,19,13,15,14,39,61,69,38,17,11,44,34,35,41,14,0,37,4,5,22,21,20,54,19,78,25,51,61,96,54,70,44,94,30,43,40,34,38
0,2015/7/27,,47,37,31,29,77,72,5,16,10,25,26,44,90,89,28,13,14,40,37,39,64,12,0,55,100,4,29,26,23,43,21,73,62,89,60,92,45,65,33,88,17,46,35,37,36
0,2015/7/28,,40,39,0,16,71,71,7,15,8,25,22,54,64,67,29,12,12,47,45,41,49,20,0,38,30,4,36,35,21,48,21,73,21,84,62,93,50,62,48,88,33,58,34,34,32
0,2015/7/29,,32,34,0,13,66,69,5,16,9,17,13,54,73,64,21,15,25,47,23,50,53,15,0,42,14,4,29,22,21,38,21,73,35,89,68,90,51,64,35,85,33,48,34,35,38
0,2015/7/30,,53,29,32,27,62,69,7,15,11,32,15,58,54,58,20,16,21,43,29,100,52,12,0,47,13,4,23,31,21,33,23,73,32,74,83,93,51,65,28,83,34,46,35,35,53
0,2015/7/31,,31,26,0,21,73,65,5,17,11,27,18,48,44,52,32,16,18,45,42,72,45,11,26,37,8,5,25,23,19,38,22,71,33,75,75,95,49,64,31,80,23,46,34,81,41
0,2015/8/1,,50,23,38,24,75,75,6,17,11,36,6,38,40,32,33,19,19,40,20,52,36,14,0,38,5,6,21,32,19,36,22,75,25,56,66,99,50,62,44,78,20,42,37,67,36
0,2015/8/2,,36,32,0,36,73,73,6,18,13,36,14,31,76,70,38,28,19,40,14,44,48,19,0,35,5,7,26,26,23,38,23,80,42,50,67,93,49,64,36,90,33,51,38,51,41
0,2015/8/3,,32,38,32,23,64,68,3,16,16,21,27,39,84,85,31,20,21,52,30,38,77,28,0,41,4,6,30,44,28,49,30,73,42,94,66,93,58,61,38,87,100,64,39,46,36
0,2015/8/4,,40,34,0,15,88,67,7,15,38,34,23,43,66,69,27,24,19,56,30,42,77,25,0,37,4,6,31,22,26,36,28,76,56,88,66,91,49,60,36,89,25,80,40,39,40
0,2015/8/5,,32,34,96,20,84,65,13,15,46,39,37,42,57,60,29,15,20,50,23,45,66,17,0,41,8,6,18,31,27,38,27,77,21,83,66,94,48,66,38,77,51,87,41,71,51
0,2015/8/6,,37,38,32,37,82,66,11,14,44,45,31,53,52,56,40,19,17,50,27,42,64,13,0,38,7,5,28,31,25,30,22,72,43,79,65,90,49,61,32,84,0,63,36,45,100
0,2015/8/7,,30,30,100,28,70,68,8,16,54,49,26,56,55,55,28,15,15,44,30,37,63,16,0,51,7,5,22,21,22,30,20,73,37,75,74,93,47,60,33,78,52,52,37,41,55
0,2015/8/8,,43,22,38,32,65,72,7,17,65,15,18,35,35,32,26,15,17,41,23,41,45,15,30,35,5,5,13,26,16,27,20,80,51,60,45,95,42,68,38,73,40,60,40,38,51
0,2015/8/9,,53,41,0,24,70,77,6,19,36,15,20,44,62,75,24,12,12,46,18,39,45,15,0,37,4,6,15,40,20,33,19,80,50,44,69,96,50,69,42,78,34,83,40,37,56
0,2015/8/10,,36,33,32,20,73,68,4,16,29,38,27,39,86,88,29,16,17,58,28,37,60,16,0,42,5,5,37,40,26,38,22,75,42,86,72,93,52,63,33,94,28,83,36,41,43
0,2015/8/11,,48,38,0,16,79,71,6,15,18,47,30,40,60,68,22,14,12,51,30,38,60,17,0,48,6,5,25,35,26,34,23,72,69,82,69,95,58,63,32,83,50,64,37,37,43
0,2015/8/12,,40,36,32,35,74,66,5,15,15,38,27,37,72,59,25,15,14,54,49,37,59,14,0,51,5,5,29,26,26,33,20,72,35,81,92,93,53,59,38,81,17,52,36,35,39
0,2015/8/13,,36,38,32,30,66,70,6,15,12,26,32,41,54,56,26,16,13,51,38,34,64,14,25,42,6,5,33,22,21,46,22,73,49,80,81,93,68,63,32,80,39,48,35,38,43
0,2015/8/14,,38,31,0,17,75,70,5,16,12,40,26,32,38,48,26,32,15,34,35,34,48,12,26,33,6,4,13,28,27,35,19,73,36,72,69,92,58,61,31,74,29,48,34,32,40
0,2015/8/15,,33,34,0,20,74,74,6,16,14,25,28,31,36,29,35,42,19,36,27,35,40,14,0,32,5,5,18,16,19,29,18,77,50,52,60,96,50,65,43,81,20,57,38,35,41
0,2015/8/16,,56,34,37,16,75,74,6,16,15,55,18,34,81,71,30,30,17,47,40,41,46,14,30,35,4,5,28,15,21,38,15,81,33,54,74,94,61,66,45,97,19,50,38,36,37
0,2015/8/17,,43,38,31,15,76,64,5,15,18,34,23,39,73,81,23,24,18,43,34,36,63,14,0,48,5,5,28,46,28,39,17,76,28,87,75,93,56,63,36,92,33,45,34,34,33
0,2015/8/18,,28,52,0,23,73,72,7,15,19,29,33,42,65,67,20,22,13,48,26,44,62,16,0,41,6,7,51,22,26,42,21,76,41,90,77,90,53,64,33,81,16,47,38,39,36
0,2015/8/19,,39,43,31,20,75,75,4,15,21,38,40,39,73,59,28,21,7,48,34,56,56,22,0,40,4,11,41,22,28,43,22,71,21,83,77,92,59,60,27,91,0,47,45,43,44
0,2015/8/20,,32,35,63,33,74,75,6,15,28,38,46,46,53,56,31,30,10,51,28,49,59,13,0,43,3,17,33,31,21,44,22,72,42,82,70,92,60,59,30,77,17,49,40,40,37
0,2015/8/21,,37,32,33,46,71,72,8,15,30,62,52,41,49,52,26,31,9,45,39,64,50,12,0,36,6,22,42,23,28,35,21,72,32,80,57,88,57,59,31,88,69,47,36,38,29
0,2015/8/22,,21,23,37,51,91,76,6,16,26,15,38,39,26,31,26,46,5,39,49,66,35,15,0,32,17,21,34,39,26,35,16,79,33,57,64,98,47,60,41,76,30,49,40,31,36
0,2015/8/23,,46,33,0,23,70,79,9,17,26,22,31,44,66,69,30,41,8,52,22,73,48,16,0,46,10,17,25,31,34,47,19,79,49,53,46,95,49,62,40,100,19,50,44,34,38
0,2015/8/24,,62,37,76,19,73,73,7,16,24,66,76,54,87,85,24,22,5,51,40,69,67,14,0,50,10,15,68,72,59,40,22,73,20,85,63,91,51,65,40,89,24,55,39,37,48
0,2015/8/25,,77,49,46,35,76,66,7,15,18,41,100,52,62,66,28,26,7,57,11,53,59,13,24,39,8,15,78,55,56,42,23,74,34,82,61,93,49,62,40,86,27,47,41,42,31
0,2015/8/26,,63,48,93,33,73,66,7,15,13,29,51,59,75,60,23,22,6,46,100,52,53,14,0,46,6,28,54,43,33,38,23,74,48,78,60,91,50,57,43,100,16,44,51,41,29
0,2015/8/27,,51,44,0,20,67,66,7,15,11,42,40,44,69,59,22,19,8,50,37,72,59,13,0,46,3,39,36,46,30,35,22,74,31,75,68,91,56,57,49,82,25,46,67,39,33
0,2015/8/28,,41,34,65,41,73,67,9,15,10,35,50,51,57,49,22,21,9,39,19,52,49,13,26,45,4,58,37,36,23,42,23,74,54,75,56,91,54,62,53,72,34,43,99,41,37
